categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport,colori_split
Scarpe Sportive,42.5,uomo,PUMA,ULTRA 5 ULTIMATE MXSG - Scarpe da calcio con tacchetti - white/black/glowing red,184.99,229.99,https://www.zalando.it/puma-ultra-5-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-whiteblackglowing-red-pu142a1w9-a11.html?size=42.5,ULTRA 5 ULTIMATE MXSG,scarpe da calcio con tacchetti,white/black/glowing red
Scarpe Sportive,42.5,uomo,PUMA,ULTRA 5 PRO FG/AG - Scarpe da calcetto con tacchetti - lapis lazuli/white/sunset glow,79.0,79.0,https://www.zalando.it/puma-ultra-5-pro-fgag-scarpe-da-calcetto-con-tacchetti-lapis-lazuliwhitesunset-glow-pu142a1th-k11.html?size=42.5,ULTRA 5 PRO FG/AG,scarpe da calcetto con tacchetti,lapis lazuli/white/sunset glow
Scarpe Sportive,42.5,uomo,PUMA,SHADOWCAT NITRO™ - Scarpe da golf - white-ash gray,200.0,200.0,https://www.zalando.it/puma-shadowcat-nitro-scarpe-da-golf-white-ash-gray-pu142a23b-a11.html?size=42.5,SHADOWCAT NITRO™,scarpe da golf,white
Scarpe Sportive,42.5,uomo,PUMA,SHADOWCAT NITRO™ - Scarpe da golf - white-ash gray,200.0,200.0,https://www.zalando.it/puma-shadowcat-nitro-scarpe-da-golf-white-ash-gray-pu142a23b-a11.html?size=42.5,SHADOWCAT NITRO™,scarpe da golf,ash gray
Scarpe Sportive,42.5,uomo,PUMA,FUTURE 8 ULTIMATE LOW - Scarpe da calcetto con tacchetti - black cool light gray fluo green,184.99,229.99,https://www.zalando.it/puma-future-8-ultimate-low-fg-scarpe-da-calcetto-con-tacchetti-black-cool-light-gray-fluo-green-pu142a1wc-q11.html?size=42.5,FUTURE 8 ULTIMATE LOW,scarpe da calcetto con tacchetti,black cool light gray fluo green
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,PHANTOM FORE - Scarpe da golf - mod gray,140.0,140.0,https://www.zalando.it/under-armour-scarponi-da-trekking-mod-gray-un212p002-c11.html?size=42.5,PHANTOM FORE,scarpe da golf,mod gray
Scarpe Sportive,42.5,uomo,PUMA GOLF,AVANT - Scarpe da golf - white/ash gray,150.0,150.0,https://www.zalando.it/puma-golf-avant-scarpe-da-golf-whiteash-gray-pu542a03q-a12.html?size=42.5,AVANT,scarpe da golf,white/ash gray
Scarpe Sportive,42.5,uomo,PUMA GOLF,ROYALE - Scarpe da golf - white slate sky ash gray,179.99,179.99,https://www.zalando.it/puma-golf-royale-scarpe-da-golf-white-slate-sky-ash-gray-pu542a040-a11.html?size=42.5,ROYALE,scarpe da golf,white slate sky ash gray
Scarpe Sportive,42.5,uomo,JOMA,BRESTON - Scarpe da pallamano - white/black/yellow,104.99,104.99,https://www.zalando.it/joma-breston-scarpe-da-pallamano-whiteblackyellow-j3342a0l4-a11.html?size=42.5,BRESTON,scarpe da pallamano,white/black/yellow
Scarpe Sportive,42.5,uomo,JOMA,DYNAMIC - Scarpe da pallavolo - white/blue,54.99,54.99,https://www.zalando.it/joma-scarpe-da-pallavolo-whiteblue-j3342a0la-a11.html?size=42.5,DYNAMIC,scarpe da pallavolo,white/blue
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,REIGN LIFTER UNISEX - Scarpe da allenamento - black/white,199.99,199.99,https://www.zalando.it/under-armour-reign-lifter-unisex-scarpe-da-allenamento-blackwhite-un244a02f-q11.html?size=42.5,REIGN LIFTER UNISEX,scarpe da allenamento,black/white
Scarpe Sportive,42.5,uomo,PUMA,ULTRA 5 ULTIMATE AG - Scarpe da calcetto con tacchetti - white/black/glowing red,184.99,229.99,https://www.zalando.it/puma-ultra-5-ultimate-ag-scarpe-da-calcetto-con-tacchetti-whiteblackglowing-red-pu142a1w5-a11.html?size=42.5,ULTRA 5 ULTIMATE AG,scarpe da calcetto con tacchetti,white/black/glowing red
Scarpe Sportive,42.5,uomo,NEW BALANCE,FURON PRO SG V8 - Scarpe da calcio con tacchetti - white red,150.0,150.0,https://www.zalando.it/new-balance-furon-pro-sg-v8-scarpe-da-calcio-con-tacchetti-white-red-ne244a01g-a11.html?size=42.5,FURON PRO SG V8,scarpe da calcio con tacchetti,white red
Scarpe Sportive,42.5,uomo,NEW BALANCE,TEKTREL - Scarpe da trail running - black,109.99,109.99,https://www.zalando.it/new-balance-tektrel-sneakers-basse-black-ne242a0oa-q12.html?size=42.5,TEKTREL,scarpe da trail running,black
Scarpe Sportive,42.5,uomo,PUMA,FUTURE 8 ULTIMATE - Scarpe da calcetto con tacchetti - white/matte silver,230.0,230.0,https://www.zalando.it/puma-future-8-ultimate-ag-scarpe-da-calcetto-con-tacchetti-whitematte-silver-pu142a1wj-a11.html?size=42.5,FUTURE 8 ULTIMATE,scarpe da calcetto con tacchetti,white/matte silver
Scarpe Sportive,42.5,uomo,PUMA GOLF,CLYDE - Scarpe da golf - warm white/tropical peach,199.99,199.99,https://www.zalando.it/puma-golf-clyde-scarpe-da-golf-warm-whitetropical-peach-pu542a03z-b11.html?size=42.5,CLYDE,scarpe da golf,warm white/tropical peach
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,INFINITE ELITE 2 - Scarpe da corsa su strada - ares red/castlerock/black,159.99,159.99,https://www.zalando.it/under-armour-infinite-elite-2-scarpe-da-corsa-su-strada-ares-redcastlerockblack-un242a0n9-g11.html?size=42.5,INFINITE ELITE 2,scarpe da corsa su strada,ares red/castlerock/black
Scarpe Sportive,42.5,uomo,ASICS,POWERBREAK FF - Scarpe da pallamano - white/nova orange,134.99,149.99,https://www.zalando.it/asics-powerbreak-scarpe-da-pallamano-whitenova-orange-as142a15g-a13.html?size=42.5,POWERBREAK FF,scarpe da pallamano,white/nova orange
Scarpe Sportive,42.5,uomo,PUMA,ULTRA PRO FG/AG - Scarpe da calcetto con tacchetti - ultra blue white pro green,99.99,99.99,https://www.zalando.it/puma-ultra-pro-fgag-scarpe-da-calcetto-con-tacchetti-ultra-blue-white-pro-green-pu142a1hg-k11.html?size=42.5,ULTRA PRO FG/AG,scarpe da calcetto con tacchetti,ultra blue white pro green
Scarpe Sportive,42.5,uomo,PUMA,ULTRA 5 MATCH TT  - Scarpe da calcetto - white black glowing red,85.0,85.0,https://www.zalando.it/puma-scarpe-da-calcetto-white-black-glowing-red-pu144a0dn-a11.html?size=42.5,ULTRA 5 MATCH TT,scarpe da calcetto,white black glowing red
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE SKYRISE 6 - Scarpe da corsa su strada - dark blue/white/mint,149.99,149.99,https://www.zalando.it/mizuno-wave-skyrise-6-scarpe-da-corsa-su-strada-dark-bluewhitemint-m2742a0l5-k11.html?size=42.5,WAVE SKYRISE 6,scarpe da corsa su strada,dark blue/white/mint
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE STEALTH NEO 2 - Scarpe da pallamano - mugen blue/white/estate blue,152.99,169.99,https://www.zalando.it/mizuno-wave-stealth-neo-2-scarpe-da-pallamano-mugen-bluewhiteestate-blue-m2742a0if-k11.html?size=42.5,WAVE STEALTH NEO 2,scarpe da pallamano,mugen blue/white/estate blue
Scarpe Sportive,42.5,uomo,PUMA,DEVIATE NITRO - Scarpe da corsa su strada - black white,170.0,170.0,https://www.zalando.it/puma-scarpe-running-neutre-black-white-pu142a1xu-q12.html?size=42.5,DEVIATE NITRO,scarpe da corsa su strada,black white
Scarpe Sportive,42.5,uomo,JOMA,INVICTO - Scarpe da calcetto - orange,84.99,84.99,https://www.zalando.it/joma-invicto-scarpe-da-calcetto-orange-j3342a0li-h11.html?size=42.5,INVICTO,scarpe da calcetto,orange
Scarpe Sportive,42.5,uomo,ASICS,GEL-COURT HUNTER 3 - Scarpe da pallamano - midnight/white,80.99,89.99,https://www.zalando.it/asics-gel-court-hunter-3-scarpe-da-pallamano-midnightwhite-as142a0z7-k14.html?size=42.5,GEL court hunter 3,scarpe da pallamano,midnight/white
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,PHANTOM FORE - Scarpe da golf - white/halo gray,139.99,139.99,https://www.zalando.it/under-armour-phantom-fore-scarpe-da-golf-whitehalo-gray-un242a0nn-a11.html?size=42.5,PHANTOM FORE,scarpe da golf,white/halo gray
Scarpe Sportive,42.5,uomo,JOMA,POINT - da tennis per terra battuta - black/mint,104.99,104.99,https://www.zalando.it/joma-point-da-tennis-per-terra-battuta-blackmint-j3342a0lr-q11.html?size=42.5,POINT,da tennis per terra battuta,black/mint
Scarpe Sportive,42.5,uomo,JOMA,BLOCK - Scarpe da pallavolo - black/mint,89.49,104.99,https://www.zalando.it/joma-block-scarpe-da-pallavolo-blackmint-j3342a0lg-q11.html?size=42.5,BLOCK,scarpe da pallavolo,black/mint
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,SONIC 7 - Scarpe da camminata - halo gray,120.0,120.0,https://www.zalando.it/under-armour-scarpe-da-camminata-halo-gray-un242a0oq-c11.html?size=42.5,SONIC 7,scarpe da camminata,halo gray
Scarpe Sportive,42.5,uomo,PUMA,DEVIATE NITRO - Scarpe da corsa su strada - white yellow alert pure magenta,170.0,170.0,https://www.zalando.it/puma-deviate-nitro-scarpe-da-corsa-su-strada-white-yellow-alert-pure-magenta-pu142a1xu-a12.html?size=42.5,DEVIATE NITRO,scarpe da corsa su strada,white yellow alert pure magenta
Scarpe Sportive,42.5,uomo,PUMA,KING ULTIMATE MXSG - Scarpe da calcio con tacchetti - glowing red/white/red fire,175.99,219.99,https://www.zalando.it/puma-king-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-glowing-redwhitered-fire-pu142a1wb-g11.html?size=42.5,KING ULTIMATE MXSG,scarpe da calcio con tacchetti,glowing red/white/red fire
Scarpe Sportive,42.5,uomo,PUMA,Scarpe da corsa su strada - flat dark gray- black,130.0,130.0,https://www.zalando.it/puma-scarpe-da-corsa-su-strada-flat-dark-gray-black-pu142a1xx-c12.html?size=42.5,Unknown,scarpe da corsa su strada,black flat dark gray
Scarpe Sportive,42.5,uomo,PUMA GOLF,PHANTOMCAT NITRO  - Scarpe da golf -  white/black/fluro green pes,219.99,219.99,https://www.zalando.it/puma-golf-scarpe-da-golf-whiteblackfluro-green-pes-pu542a03m-a11.html?size=42.5,PHANTOMCAT NITRO,scarpe da golf,white/black/fluro green pes
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE DRIVE NEO 3 - Scarpe da pallavolo - white/black/racing yellow,119.99,149.99,https://www.zalando.it/mizuno-wave-drive-neo-3-scarpe-da-pallavolo-whiteblackracing-yellow-m2742a0ha-a11.html?size=42.5,WAVE DRIVE NEO 3,scarpe da pallavolo,white/black/racing yellow
Scarpe Sportive,42.5,uomo,PUMA,KING ULTIMATE MXSG - Scarpe da calcio con tacchetti - frosted dew/fizzy apple/gray skies,109.99,219.99,https://www.zalando.it/puma-king-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-frosted-dewfizzy-applegray-skies-pu142a1uo-c11.html?size=42.5,KING ULTIMATE MXSG,scarpe da calcio con tacchetti,frosted dew/fizzy apple/gray skies
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE EQUATE 9 - Scarpe da corsa su strada - dark blue/mint,129.99,129.99,https://www.zalando.it/mizuno-wave-equate-9-scarpe-da-corsa-su-strada-dark-bluemint-m2742a0l6-k11.html?size=42.5,WAVE EQUATE 9,scarpe da corsa su strada,dark blue/mint
Scarpe Sportive,42.5,uomo,PUMA,RAPIDO 3 - Scarpe da calcetto con tacchetti - fire white chili black,60.0,60.0,https://www.zalando.it/puma-scarpe-da-calcetto-con-tacchetti-fire-white-chili-black-pu142a1qi-h11.html?size=42.5,RAPIDO 3,scarpe da calcetto con tacchetti,fire white chili black
Scarpe Sportive,42.5,uomo,NEW BALANCE,442 TEAM FG V2 - Scarpe da calcetto con tacchetti - white red,110.0,110.0,https://www.zalando.it/new-balance-sneakers-basse-white-red-ne242a0ow-a11.html?size=42.5,442 TEAM FG V2,scarpe da calcetto con tacchetti,white red
Scarpe Sportive,42.5,uomo,NEW BALANCE,FURON PRO FG V8 - Scarpa da rugby - white grey,150.0,150.0,https://www.zalando.it/new-balance-sneakers-basse-white-grey-ne244a01l-a11.html?size=42.5,FURON PRO FG V8,scarpa da rugby,white grey
Scarpe Sportive,42.5,uomo,ASICS,GEL-TASK 4 - Scarpe da pallamano - white/indigo fog,80.99,89.99,https://www.zalando.it/asics-gel-task-4-scarpe-da-pallamano-whiteindigo-fog-as142a15b-a12.html?size=42.5,GEL task 4,scarpe da pallamano,white/indigo fog
Scarpe Sportive,42.5,uomo,PUMA,ULTRA MATCH TT - Scarpe da calcetto con tacchetti - black/asphalt,71.37,84.95,https://www.zalando.it/puma-ultra-match-tt-scarpe-da-calcetto-con-tacchetti-blackasphalt-pu142a1hy-q11.html?size=42.5,ULTRA MATCH TT,scarpe da calcetto con tacchetti,black/asphalt
Scarpe Sportive,42.5,uomo,JOMA,V6.2 - Scarpe da pallavolo - white/black/blue,94.99,94.99,https://www.zalando.it/joma-v62-scarpe-da-pallavolo-whiteblackblue-j3342a0lx-a11.html?size=42.5,V6.2,scarpe da pallavolo,white/black/blue
Scarpe Sportive,42.5,uomo,PUMA,FUTURE 8 ULTIMATE FOREVER - Scarpe da calcetto con tacchetti - white/ultra blue/feather gray/puma/glowing red,229.95,229.95,https://www.zalando.it/puma-future-8-ultimate-forever-scarpe-da-calcetto-con-tacchetti-whiteultra-bluefeather-graypumaglowing-red-pu142a1w2-a11.html?size=42.5,FUTURE 8 ULTIMATE FOREVER,scarpe da calcetto con tacchetti,white/ultra blue/feather gray/puma/glowing red
Scarpe Sportive,42.5,uomo,PUMA GOLF,IGNITE ELEVATE 25 - Scarpe da golf - deep navy/silver,149.99,149.99,https://www.zalando.it/puma-golf-ignite-elevate-25-scarpe-da-golf-deep-navysilver-pu542a03y-k11.html?size=42.5,IGNITE ELEVATE 25,scarpe da golf,deep navy/silver
Scarpe Sportive,42.5,uomo,JOMA,TOPFLEX - Scarpe da calcetto - black royal,74.99,74.99,https://www.zalando.it/joma-topflex-scarpe-da-calcetto-black-royal-j3342a0lf-q11.html?size=42.5,TOPFLEX,scarpe da calcetto,black royal
Scarpe Sportive,42.5,uomo,PUMA,KING TOP IT  - Scarpe da calcetto - new navy-glowing red-silver mist,90.0,90.0,https://www.zalando.it/puma-scarpe-da-calcetto-new-navy-glowing-red-silver-mist-pu144a0dm-k11.html?size=42.5,KING TOP IT,scarpe da calcetto,new navy
Scarpe Sportive,42.5,uomo,PUMA,KING TOP IT  - Scarpe da calcetto - new navy-glowing red-silver mist,90.0,90.0,https://www.zalando.it/puma-scarpe-da-calcetto-new-navy-glowing-red-silver-mist-pu144a0dm-k11.html?size=42.5,KING TOP IT,scarpe da calcetto,glowing red
Scarpe Sportive,42.5,uomo,PUMA,KING TOP IT  - Scarpe da calcetto - new navy-glowing red-silver mist,90.0,90.0,https://www.zalando.it/puma-scarpe-da-calcetto-new-navy-glowing-red-silver-mist-pu144a0dm-k11.html?size=42.5,KING TOP IT,scarpe da calcetto,silver mist
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,CURRY 4 FLOTRO - Scarpe da basket - black,140.0,140.0,https://www.zalando.it/under-armour-curry-flotro-scarpe-da-basket-black-un244a02q-q11.html?size=42.5,CURRY 4 FLOTRO,scarpe da basket,black
Scarpe Sportive,42.5,uomo,PUMA,KING ULTIMATE FG/AG - Scarpe da calcetto con tacchetti - sun stream/black/sunset glow,176.36,209.95,https://www.zalando.it/puma-king-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-sun-streamblacksunset-glow-pu142a1ho-e12.html?size=42.5,KING ULTIMATE FG/AG,scarpe da calcetto con tacchetti,sun stream/black/sunset glow
Scarpe Sportive,42.5,uomo,NEW BALANCE,FURON TEAM FG V8. - Scarpe da calcio con tacchetti - white red,90.0,90.0,https://www.zalando.it/new-balance-sneakers-alte-white-red-ne244a01i-a11.html?size=42.5,FURON TEAM FG V8.,scarpe da calcio con tacchetti,white red
Scarpe Sportive,42.5,uomo,PUMA GOLF,FUSION CLASSIC - Scarpe da golf - white,139.99,139.99,https://www.zalando.it/puma-golf-fusion-classic-scarpe-da-golf-white-pu542a037-a11.html?size=42.5,FUSION CLASSIC,scarpe da golf,white
Scarpe Sportive,42.5,uomo,PUMA,VELOCITY NITRO - Scarpe da corsa su strada - black yellow alert,129.99,129.99,https://www.zalando.it/puma-velocity-nitro-3-scarpe-da-corsa-su-strada-blackyellow-alert-pu142a1ra-q11.html?size=42.5,VELOCITY NITRO,scarpe da corsa su strada,black yellow alert
Scarpe Sportive,42.5,uomo,PUMA,FUTURE 7 PRO - Scarpe da calcetto con tacchetti - gray skies white fizzy apple,134.95,134.95,https://www.zalando.it/puma-future-fussball-scarpe-da-calcetto-con-tacchetti-gray-skies-white-fizzy-apple-pu144a0d2-c11.html?size=42.5,FUTURE 7 PRO,scarpe da calcetto con tacchetti,gray skies white fizzy apple
Scarpe Sportive,42.5,uomo,DIADORA,BRASIL ELITE VELOCE GR ITA LPX - Scarpe da calcetto con tacchetti - wht pink fluo blue,247.46,299.95,https://www.zalando.it/diadora-scarpe-da-calcetto-con-tacchetti-wht-pink-fluo-blue-d2942a05v-a11.html?size=42.5,BRASIL ELITE VELOCE GR ITA LPX,scarpe da calcetto con tacchetti,wht pink fluo blue
Scarpe Sportive,42.5,uomo,PUMA,KING ULTIMATE FG/AG - Scarpe da calcetto con tacchetti - frosted dew/fizzy apple/gray skies,184.76,219.95,https://www.zalando.it/puma-king-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-frosted-dewfizzy-applegray-skies-pu142a1ul-c11.html?size=42.5,KING ULTIMATE FG/AG,scarpe da calcetto con tacchetti,frosted dew/fizzy apple/gray skies
Scarpe Sportive,42.5,uomo,PUMA,ULTRA 5 PRO FG/AG - Scarpe da calcetto con tacchetti - fizzy apple/white/bluemazing,117.56,139.95,https://www.zalando.it/puma-ultra-5-pro-fgag-scarpe-da-calcetto-con-tacchetti-fizzy-applewhitebluemazing-pu142a1th-m11.html?size=42.5,ULTRA 5 PRO FG/AG,scarpe da calcetto con tacchetti,fizzy apple/white/bluemazing
Scarpe Sportive,42.5,uomo,PUMA,SOLARFLASH II - Scarpe da pallamano - black/fire orchid/white,137.0,137.0,https://www.zalando.it/puma-solarflash-ii-scarpe-da-pallamano-blackfire-orchidwhite-pu142a1bm-q13.html?size=42.5,SOLARFLASH II,scarpe da pallamano,black/fire orchid/white
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,COURT 96 - Scarpe da allenamento - white,69.99,99.99,https://www.zalando.it/under-armour-sport-court-96-scarpe-da-allenamento-white-un242a0mk-a11.html?size=42.5,COURT 96,scarpe da allenamento,white
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE ENFORCE TOUR ALLCOURT - Scarpe da tennis per tutte le superfici - white neo mint vintage indigo,127.99,159.99,https://www.zalando.it/mizuno-wave-enforce-tour-allcourt-scarpe-da-tennis-per-tutte-le-superfici-white-neo-mint-vintage-indigo-m2742a0ld-a11.html?size=42.5,WAVE ENFORCE TOUR ALLCOURT,scarpe da tennis per tutte le superfici,white neo mint vintage indigo
Scarpe Sportive,42.5,uomo,ASICS,SOLUTION SWIFT FF 2 PADEL - Scarpe da padel - grey blue/mako blue,107.99,119.99,https://www.zalando.it/asics-solution-swift-ff-2-scarpe-da-padel-grey-bluemako-blue-as142a15j-k11.html?size=42.5,SOLUTION SWIFT FF 2 PADEL,scarpe da padel,grey blue/mako blue
Scarpe Sportive,42.5,uomo,NEW BALANCE,TEKELA MAGIA V4 - Scarpe da calcio con tacchetti - black red,150.0,150.0,https://www.zalando.it/new-balance-scarpe-skate-black-red-ne244a01m-q11.html?size=42.5,TEKELA MAGIA V4,scarpe da calcio con tacchetti,black red
Scarpe Sportive,42.5,uomo,PUMA,VELOCITY NITRO - Scarpe da corsa su strada - black silver fizzy apple,121.0,121.0,https://www.zalando.it/puma-velocity-nitro-scarpe-running-neutre-black-silver-fizzy-apple-pu142a1zf-q11.html?size=42.5,VELOCITY NITRO,scarpe da corsa su strada,black silver fizzy apple
Scarpe Sportive,42.5,uomo,ASICS,SOLUTION SPEED 3 - Scarpe da tennis per tutte le superfici - white/black,149.99,149.99,https://www.zalando.it/asics-solution-speed-ff-3-scarpe-da-tennis-per-tutte-le-superfici-whiteblack-as142a13y-a11.html?size=42.5,SOLUTION SPEED 3,scarpe da tennis per tutte le superfici,white/black
Scarpe Sportive,42.5,uomo,NEW BALANCE,DYNASOFT NITREL V6  - Sneakers basse - blue,119.99,119.99,https://www.zalando.it/new-balance-dynasoft-nitrel-v6-gtx-scarpe-running-neutre-blue-ne242a0nb-k11.html?size=42.5,DYNASOFT NITREL V6,sneakers basse,blue
Scarpe Sportive,42.5,uomo,JOMA,SCREEN - Scarpe da pallamano - white/black,64.99,64.99,https://www.zalando.it/joma-screen-scarpe-da-pallamano-whiteblack-j3342a0ly-a11.html?size=42.5,SCREEN,scarpe da pallamano,white/black
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE LIGHTNING Z8 UNISEX - Scarpe da pallavolo - neo mint/black/frontier blue,143.99,159.99,https://www.zalando.it/mizuno-wave-lightning-z8-unisex-scarpe-da-pallavolo-neo-mintblackfrontier-blue-m2744a00o-m11.html?size=42.5,WAVE LIGHTNING Z8 UNISEX,scarpe da pallavolo,neo mint/black/frontier blue
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE STEALTH 6 - Scarpe da pallamano - white/bellwether blue/bel air blue,125.99,139.99,https://www.zalando.it/mizuno-wave-stealth-6-scarpe-da-pallamano-whitebellwether-bluebel-air-blue-m2742a0il-a12.html?size=42.5,WAVE STEALTH 6,scarpe da pallamano,white/bellwether blue/bel air blue
Scarpe Sportive,42.5,uomo,PUMA,FOREVERRUN NITRO - Scarpe da trail running - yellow alert black,160.0,160.0,https://www.zalando.it/puma-scarpe-da-trail-running-yellow-alert-black-pu142a23j-e11.html?size=42.5,FOREVERRUN NITRO,scarpe da trail running,yellow alert black
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,MAGNETICO ELITE 4 FG - Scarpe da calcetto con tacchetti - black,209.96,249.95,https://www.zalando.it/under-armour-stivaletti-con-la-zeppa-black-un242a0nq-q11.html?size=42.5,MAGNETICO ELITE 4 FG,scarpe da calcetto con tacchetti,black
Scarpe Sportive,42.5,uomo,PUMA,KING PRO FG/AG - Scarpe da calcetto con tacchetti - frosted dew/fizzy apple/gray skies,100.76,119.95,https://www.zalando.it/puma-king-pro-fgag-scarpe-da-calcetto-con-tacchetti-frosted-dewfizzy-applegray-skies-pu142a1to-c11.html?size=42.5,KING PRO FG/AG,scarpe da calcetto con tacchetti,frosted dew/fizzy apple/gray skies
Scarpe Sportive,42.5,uomo,PUMA,ELECTRIFY NITRO 4 - Scarpe da corsa su strada - black/yellow alert/feather gray,99.99,99.99,https://www.zalando.it/puma-electrify-nitro-4-scarpe-da-corsa-su-strada-blackyellow-alertfeather-gray-pu142a1yw-q11.html?size=42.5,ELECTRIFY NITRO 4,scarpe da corsa su strada,black/yellow alert/feather gray
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE ULTIMA 16 - Scarpe da corsa su strada - blue/light red,139.99,139.99,https://www.zalando.it/mizuno-wave-ultima-16-scarpe-da-corsa-su-strada-bluelight-red-m2742a0l3-k12.html?size=42.5,WAVE ULTIMA 16,scarpe da corsa su strada,blue/light red
Scarpe Sportive,42.5,uomo,PUMA,KING ULTIMATE - Scarpe da calcetto con tacchetti - glowing red white red fire,220.0,220.0,https://www.zalando.it/puma-king-ultimate-scarpe-da-calcetto-con-tacchetti-glowing-red-white-red-fire-pu144a0ds-g11.html?size=42.5,KING ULTIMATE,scarpe da calcetto con tacchetti,glowing red white red fire
Scarpe Sportive,42.5,uomo,PUMA,ELIMINATE TURBO - Scarpe da pallamano - parisian night/white/glowing red,95.99,119.99,https://www.zalando.it/puma-eliminate-turbo-scarpe-da-pallamano-parisian-nightwhiteglowing-red-pu142a1xd-k11.html?size=42.5,ELIMINATE TURBO,scarpe da pallamano,parisian night/white/glowing red
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,MAGNETICO PRO 4 - Scarpe da calcetto con tacchetti - silica green/high vis yellow,139.99,139.99,https://www.zalando.it/under-armour-magnetico-pro-4-scarpe-da-calcetto-con-tacchetti-silica-greenhigh-vis-yellow-un242a0ml-m11.html?size=42.5,MAGNETICO PRO 4,scarpe da calcetto con tacchetti,silica green/high vis yellow
Scarpe Sportive,42.5,uomo,JOMA,TOPFLEX REBOUND - Scarpe da calcetto - black,84.99,84.99,https://www.zalando.it/joma-topflex-rebound-scarpe-da-calcetto-black-j3342a0lb-q11.html?size=42.5,TOPFLEX REBOUND,scarpe da calcetto,black
Scarpe Sportive,42.5,uomo,JOMA,MUNDIAL - Scarpe da calcetto con tacchetti - green fluor,59.99,59.99,https://www.zalando.it/joma-mundial-scarpe-da-calcetto-con-tacchetti-green-fluor-j3342a0ky-m11.html?size=42.5,MUNDIAL,scarpe da calcetto con tacchetti,green fluor
Scarpe Sportive,42.5,uomo,PUMA,DEVIATE NITRO 3 - Scarpe da corsa su strada - blue crystal puma black,170.0,170.0,https://www.zalando.it/puma-scarpe-da-corsa-su-strada-blue-crystal-puma-black-pu142a21p-k11.html?size=42.5,DEVIATE NITRO 3,scarpe da corsa su strada,blue crystal puma black
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE EXCEED LIGHT 2 - Scarpe da tennis per tutte le superfici - white/mint/blue,111.99,124.99,https://www.zalando.it/mizuno-wave-exceed-light-2-scarpe-da-tennis-per-tutte-le-superfici-whitemintblue-m2742a0go-a11.html?size=42.5,WAVE EXCEED LIGHT 2,scarpe da tennis per tutte le superfici,white/mint/blue
Scarpe Sportive,42.5,uomo,PUMA,ULTRA PRO FG/AG - Scarpe da calcetto con tacchetti - poison pink/white/black,123.0,140.0,https://www.zalando.it/puma-ultra-pro-fgag-scarpe-da-calcetto-con-tacchetti-poison-pinkwhiteblack-pu142a1pv-j11.html?size=42.5,ULTRA PRO FG/AG,scarpe da calcetto con tacchetti,poison pink/white/black
Scarpe Sportive,42.5,uomo,JOMA,SLAM - Scarpe da padel - blue/orange,104.99,104.99,https://www.zalando.it/joma-slam-scarpe-da-padel-blueorange-j3342a0lz-k11.html?size=42.5,SLAM,scarpe da padel,blue/orange
Scarpe Sportive,42.5,uomo,PUMA,KING IT - Scarpe da calcetto - black/white,66.99,74.99,https://www.zalando.it/puma-king-21-scarpe-da-calcetto-blackwhite-pu142a181-q11.html?size=42.5,KING IT,scarpe da calcetto,black/white
Scarpe Sportive,42.5,uomo,PUMA,ULTRA 5 ULTIMATE MXSG - Scarpe da calcio con tacchetti - black/silver/bright aqua,184.99,229.99,https://www.zalando.it/puma-ultra-5-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-blacksilverbright-aqua-pu142a1w9-q11.html?size=42.5,ULTRA 5 ULTIMATE MXSG,scarpe da calcio con tacchetti,black/silver/bright aqua
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,695 - Scarponi da montagna - black,130.0,130.0,https://www.zalando.it/under-armour-scarponi-da-montagna-black-un244a031-q11.html?size=42.5,695,scarponi da montagna,black
Scarpe Sportive,42.5,uomo,PUMA,ULTRA 5 PRO - Scarpe da calcetto con tacchetti - white/black/glowing red,83.99,139.99,https://www.zalando.it/puma-ultra-5-pro-fgag-scarpe-da-calcetto-con-tacchetti-whiteblackglowing-red-pu142a1wv-a11.html?size=42.5,ULTRA 5 PRO,scarpe da calcetto con tacchetti,white/black/glowing red
