categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport,colori_split
Scarpe Sportive,42.0,uomo,PUMA,FUTURE 7 PRO FG/AG - Scarpe da calcetto con tacchetti - sunset glow/black/sun stream,109.95,109.95,https://www.zalando.it/puma-future-7-pro-fgag-scarpe-da-calcetto-con-tacchetti-sunset-glowblacksun-stream-pu142a1pz-h11.html?size=42,future 7 pro fg/ag,scarpe da calcetto con tacchetti,sunset glow/black/sun stream
Scarpe Sportive,42.0,uomo,NEW BALANCE,FRESH FOAM X EVOZ V4 - Scarpe da corsa su strada - grey matter,129.99,129.99,https://www.zalando.it/new-balance-x-evoz-v4-scarpe-da-corsa-su-strada-grey-matter-ne242a0of-c11.html?size=42,fresh foam x evoz v4,scarpe da corsa su strada,grey matter
Scarpe Sportive,42.0,uomo,MIZUNO,BREAK SHOT 5 CC - da tennis per terra battuta - white/black,79.99,79.99,https://www.zalando.it/mizuno-break-shot-5-clay-da-tennis-per-terra-battuta-whiteblack-m2742a0lb-a11.html?size=42,break shot 5 cc,da tennis per terra battuta,white/black
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,CHARGED BANDIT TR 3 - Scarpe da corsa su strada - downpour gray/harbor blue/hyper green,89.99,89.99,https://www.zalando.it/under-armour-charged-bandit-tr-3-scarpe-running-neutre-downpour-grayharbor-bluehyper-green-un242a0lm-c12.html?size=42,charged bandit tr 3,scarpe da corsa su strada,downpour gray/harbor blue/hyper green
Scarpe Sportive,42.0,uomo,MIZUNO,WAVE ULTIMA 16 - Scarpe da corsa su strada - dark blue/mint,139.99,139.99,https://www.zalando.it/mizuno-wave-ultima-16-scarpe-da-corsa-su-strada-dark-bluemint-m2742a0l3-k11.html?size=42,wave ultima 16,scarpe da corsa su strada,dark blue/mint
Scarpe Sportive,42.0,uomo,NEW BALANCE,FRESH FOAM X EVOZ V4 - Scarpe da corsa su strada - sea stone,129.99,129.99,https://www.zalando.it/new-balance-fresh-foam-x-evoz-v4-scarpe-da-corsa-su-strada-sea-stone-ne242a0of-k12.html?size=42,fresh foam x evoz v4,scarpe da corsa su strada,sea stone
Scarpe Sportive,42.0,uomo,ASICS,BLADE - Scarpe da pallamano - white/nova orange,107.99,119.99,https://www.zalando.it/asics-blade-scarpe-da-pallamano-whitenova-orange-as142a10o-a14.html?size=42,blade,scarpe da pallamano,white/nova orange
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,COURT PERFORMANCE FLOW FUTR X ELITE LUX - Scarpe da basket - black (001),89.97,150.0,https://www.zalando.it/under-armour-court-performance-scarpe-da-basket-black-001-un242a0nr-q11.html?size=42,court performance flow futr x elite lux,scarpe da basket,black (001)
Scarpe Sportive,42.0,uomo,MIZUNO,WAVE EXCEED TOUR 6 CLAY - da tennis per terra battuta - bellwether blue/white/fjord blue,119.99,149.99,https://www.zalando.it/mizuno-wave-exceed-tour-6-clay-da-tennis-per-terra-battuta-bellwether-bluewhitefjord-blue-m2742a0jg-k12.html?size=42,wave exceed tour 6 clay,da tennis per terra battuta,bellwether blue/white/fjord blue
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,SPAWN 7 - Scarpe da basket - black/metallic gold,87.99,109.99,https://www.zalando.it/under-armour-spawn-7-scarpe-da-basket-blackmetallic-gold-un242a0nm-q11.html?size=42,spawn 7,scarpe da basket,black/metallic gold
Scarpe Sportive,42.0,uomo,ASICS,GEL-CHALLENGER 14 - Scarpe da tennis per tutte le superfici - white/saxon green,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-scarpe-da-tennis-per-tutte-le-superfici-whitesaxon-green-as142a10b-a13.html?size=42,gel challenger 14,scarpe da tennis per tutte le superfici,white/saxon green
Scarpe Sportive,42.0,uomo,ASICS,FUJI SPEED 3 - Scarpe da trail running - nova orange/pure aqua,179.99,179.99,https://www.zalando.it/asics-fuji-speed-3-scarpe-da-trail-running-nova-orangepure-aqua-as142a15x-h11.html?size=42,fuji speed 3,scarpe da trail running,nova orange/pure aqua
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,CHARGED ROGUE - Scarpe da corsa su strada - schwarzweiss,109.99,109.99,https://www.zalando.it/under-armour-sneakers-basse-schwarzweiss-un212o005-q12.html?size=42,charged rogue,scarpe da corsa su strada,schwarzweiss
Scarpe Sportive,42.0,uomo,PUMA,ULTRA MATCH FG/AG - Scarpe da calcetto con tacchetti - sun stream/black/sunset glow,59.99,59.99,https://www.zalando.it/puma-ultra-match-fgag-scarpe-da-calcetto-con-tacchetti-sun-streamblacksunset-glow-pu142a1pl-e11.html?size=42,ultra match fg/ag,scarpe da calcetto con tacchetti,sun stream/black/sunset glow
Scarpe Sportive,42.0,uomo,NEW BALANCE,TWO - Scarpe da basket - castlerock,83.99,129.99,https://www.zalando.it/new-balance-two-wxy-v5-scarpe-da-basket-castlerock-ne242a0om-q11.html?size=42,two,scarpe da basket,castlerock
Scarpe Sportive,42.0,uomo,PUMA,ULTRA 5 ULTIMATE FG - Scarpe da calcetto con tacchetti - fizzy apple/white/bluemazing,114.99,229.99,https://www.zalando.it/puma-ultra-5-ultimate-fg-scarpe-da-calcetto-con-tacchetti-fizzy-applewhitebluemazing-pu142a1tv-m11.html?size=42,ultra 5 ultimate fg,scarpe da calcetto con tacchetti,fizzy apple/white/bluemazing
Scarpe Sportive,42.0,uomo,MIZUNO,MIZUNO ALPHA II ELITE UNISEX - Scarpe da calcetto con tacchetti - galaxy silver/gold,199.95,199.95,https://www.zalando.it/mizuno-mizuno-alpha-ii-elite-unisex-scarpe-da-calcetto-con-tacchetti-galaxy-silvergold-m2742a0js-d11.html?size=42,mizuno alpha ii elite unisex,scarpe da calcetto con tacchetti,galaxy silver/gold
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,COURT 96 - Scarpe da allenamento - black,69.99,99.99,https://www.zalando.it/under-armour-sport-court-96-scarpe-da-allenamento-black-un242a0mk-q11.html?size=42,court 96,scarpe da allenamento,black
Scarpe Sportive,42.0,uomo,PUMA,NEYMAR JR FUTURE 7 ULTIMATE - Scarpe da calcetto con tacchetti - sunset glow black sun stream green bluemazing,240.0,240.0,https://www.zalando.it/puma-neymar-jr-future-7-ultimate-scarpe-da-calcetto-con-tacchetti-sunset-glow-black-sun-stream-green-bluemazing-pu142a1xg-j11.html?size=42,neymar jr future 7 ultimate,scarpe da calcetto con tacchetti,sunset glow black sun stream green bluemazing
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,CHARGED ROGUE 5 - Scarpe da corsa su strada - black,85.0,85.0,https://www.zalando.it/under-armour-scarpe-da-corsa-su-strada-black-un242a0ov-q12.html?size=42,charged rogue 5,scarpe da corsa su strada,black
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,"UNISEX SLIPSPEED
 - Scarpe da allenamento - white",89.97,150.0,https://www.zalando.it/under-armour-sneakers-basse-white-un244a02k-a11.html?size=42,unisex slipspeed,scarpe da allenamento,white
Scarpe Sportive,42.0,uomo,PUMA,POPCAT UNISEX - Ciabatte da mare - white,22.0,25.0,https://www.zalando.it/puma-ciabattine-white-pu115i000-a11.html?size=42,popcat unisex,ciabatte da mare,white
Scarpe Sportive,42.0,uomo,PUMA,ULTRA 5 PRO CAGE - Scarpe da calcetto con tacchetti - black- white,89.95,120.0,https://www.zalando.it/puma-scarpe-da-calcetto-con-tacchetti-black-white-pu144a0cw-q11.html?size=42,ultra 5 pro cage,scarpe da calcetto con tacchetti,black
Scarpe Sportive,42.0,uomo,PUMA,ULTRA 5 PRO CAGE - Scarpe da calcetto con tacchetti - black- white,89.95,120.0,https://www.zalando.it/puma-scarpe-da-calcetto-con-tacchetti-black-white-pu144a0cw-q11.html?size=42,ultra 5 pro cage,scarpe da calcetto con tacchetti,white
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,VALSETZ - Scarpa da hiking - black,145.0,145.0,https://www.zalando.it/under-armour-scarpa-da-hiking-black-un242a0mz-q11.html?size=42,valsetz,scarpa da hiking,black
Scarpe Sportive,42.0,uomo,ASICS,SKY ELITE FF 3 - Scarpe da pallavolo - speed red/sun coral,159.99,159.99,https://www.zalando.it/asics-sky-elite-ff-3-scarpe-da-pallavolo-speed-redsun-coral-as142a15a-g11.html?size=42,sky elite ff 3,scarpe da pallavolo,speed red/sun coral
Scarpe Sportive,42.0,uomo,ASICS,GT-2000 12 GTX - Scarpe da corsa su strada - blue expanse/safety yellow,169.95,169.95,https://www.zalando.it/asics-scarpe-da-corsa-stabili-blue-expansesafety-yellow-as142a16d-k11.html?size=42,gt 2000 12 gtx,scarpe da corsa su strada,blue expanse/safety yellow
Scarpe Sportive,42.0,uomo,PUMA,ULTRA MATCH FG/AG - Scarpe da calcetto con tacchetti - poison pink/white/black,71.36,84.95,https://www.zalando.it/puma-ultra-match-fgag-scarpe-da-calcetto-con-tacchetti-poison-pinkwhiteblack-pu142a1pl-j11.html?size=42,ultra match fg/ag,scarpe da calcetto con tacchetti,poison pink/white/black
Scarpe Sportive,42.0,uomo,MIZUNO,MORELIA NEO IV Β ELITE - Scarpe da calcio con tacchetti - white/neon green/cool gray,186.99,219.99,https://www.zalando.it/mizuno-morelia-neo-iv-elite-scarpe-da-calcio-con-tacchetti-whiteneon-greencool-gray-m2742a0jt-a11.html?size=42,morelia neo iv β elite,scarpe da calcio con tacchetti,white/neon green/cool gray
Scarpe Sportive,42.0,uomo,MIZUNO,THUNDER BLADE Z - Scarpe da pallavolo - black/neon flame/peacock blue,71.99,79.99,https://www.zalando.it/mizuno-thunder-blade-z-scarpe-da-pallavolo-blackneon-flamepeacock-blue-m2742a0lh-q11.html?size=42,thunder blade z,scarpe da pallavolo,black/neon flame/peacock blue
Scarpe Sportive,42.0,uomo,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - white sage/birch,199.99,199.99,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-white-sagebirch-as142a15s-m12.html?size=42,gel kayano 31,scarpe da corsa su strada,white sage/birch
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,LOCKDOWN 7 - Scarpe da basket - black,75.0,75.0,https://www.zalando.it/under-armour-court-performance-lockdown-scarpe-da-basket-black-un244a02y-q12.html?size=42,lockdown 7,scarpe da basket,black
Scarpe Sportive,42.0,uomo,JOMA,MAXIMA - Scarpe da calcetto con tacchetti - lime,39.99,39.99,https://www.zalando.it/joma-maxima-sneakers-basse-lime-j3342a0kr-e11.html?size=42,maxima,scarpe da calcetto con tacchetti,lime
Scarpe Sportive,42.0,uomo,ASICS,GEL-PULSE 16 - Scarpe da corsa su strada - indigo blue/blue coast,109.95,109.95,https://www.zalando.it/asics-scarpe-da-trail-running-indigo-blueblue-coast-as142a17s-k11.html?size=42,gel pulse 16,scarpe da corsa su strada,indigo blue/blue coast
Scarpe Sportive,42.0,uomo,JOMA,SUPERCOPA - Scarpe da calcetto con tacchetti - white,54.99,54.99,https://www.zalando.it/joma-supercopa-scarpe-da-calcetto-con-tacchetti-white-j3342a0lo-a11.html?size=42,supercopa,scarpe da calcetto con tacchetti,white
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,MAGNETICO SELECT 4 FG - Scarpe da calcetto con tacchetti - silica green/high vis yellow,79.99,79.99,https://www.zalando.it/under-armour-magnetico-select-4-fg-scarpe-da-calcetto-con-tacchetti-silica-greenhigh-vis-yellow-un242a0mr-m11.html?size=42,magnetico select 4 fg,scarpe da calcetto con tacchetti,silica green/high vis yellow
Scarpe Sportive,42.0,uomo,DIADORA,PICHICHI 7 - Scarpe da calcetto - white/black/orange fluo,54.99,54.99,https://www.zalando.it/diadora-pichichi-7-scarpe-da-calcetto-whiteblackorange-fluo-d2942a061-a12.html?size=42,pichichi 7,scarpe da calcetto,white/black/orange fluo
Scarpe Sportive,42.0,uomo,DIADORA,BRASIL  - Scarpe da calcetto con tacchetti - black/silver,59.99,59.99,https://www.zalando.it/diadora-brasil-scarpe-da-calcetto-con-tacchetti-blacksilver-d2942a062-q11.html?size=42,brasil,scarpe da calcetto con tacchetti,black/silver
Scarpe Sportive,42.0,uomo,NEW BALANCE,TEKELA MAGIQUE - Scarpe da calcetto con tacchetti - black white,90.0,90.0,https://www.zalando.it/new-balance-regalo-per-nascita-black-white-ne244a00w-q11.html?size=42,tekela magique,scarpe da calcetto con tacchetti,black white
Scarpe Sportive,42.0,uomo,NEW BALANCE,FRESH X MORE V4 - Scarpe da corsa su strada - black beige black,170.0,170.0,https://www.zalando.it/new-balance-fresh-foam-x-more-v5-scarpe-da-corsa-su-strada-black-beige-black-ne242a0hg-q16.html?size=42,fresh x more v4,scarpe da corsa su strada,black beige black
Scarpe Sportive,42.0,uomo,PUMA,KING PRO - Scarpe da calcetto con tacchetti - electric lime/black/poison pink,79.95,109.95,https://www.zalando.it/puma-king-pro-fgag-scarpe-da-calcetto-con-tacchetti-electric-limeblackpoison-pink-pu142a1he-e11.html?size=42,king pro,scarpe da calcetto con tacchetti,electric lime/black/poison pink
Scarpe Sportive,42.0,uomo,PUMA,FUTURE 8 MATCH FOREVER - Scarpe da calcetto con tacchetti - white/ blue/gray/black/glowing red,56.99,94.99,https://www.zalando.it/puma-future-8-match-forever-scarpe-da-calcetto-con-tacchetti-white-bluegrayblackglowing-red-pu142a1x6-a11.html?size=42,future 8 match forever,scarpe da calcetto con tacchetti,white/ blue/gray/black/glowing red
Scarpe Sportive,42.0,uomo,PUMA,ULTRA 5 MATCH TT - Scarpe da calcetto con tacchetti - black/white,50.95,85.0,https://www.zalando.it/puma-ultra-5-match-tt-scarpe-da-calcetto-con-tacchetti-blackwhite-pu142a1tx-q11.html?size=42,ultra 5 match tt,scarpe da calcetto con tacchetti,black/white
Scarpe Sportive,42.0,uomo,PUMA,ACCELERATE TURBO - Scarpe da pallamano - glowing red/white/dark crimson/ black,87.99,109.99,https://www.zalando.it/puma-accelerate-turbo-scarpe-da-pallamano-glowing-redwhitedark-crimson-black-pu142a1xc-g11.html?size=42,accelerate turbo,scarpe da pallamano,glowing red/white/dark crimson/ black
Scarpe Sportive,42.0,uomo,DIADORA,BRASIL SALA ELITE - Scarpe da calcetto - white/black/gold,99.99,99.99,https://www.zalando.it/diadora-brasil-sala-elite-scarpe-da-calcetto-whiteblackgold-d2942a069-a11.html?size=42,brasil sala elite,scarpe da calcetto,white/black/gold
Scarpe Sportive,42.0,uomo,ASICS,METARISE 2 - Scarpe da pallamano - white/indigo fog,224.99,249.99,https://www.zalando.it/asics-metarise-2-scarpe-da-pallamano-whiteindigo-fog-as142a17g-a11.html?size=42,metarise 2,scarpe da pallamano,white/indigo fog
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,COURT 96 - Scarpe da allenamento - white,100.0,100.0,https://www.zalando.it/under-armour-court-scarpe-da-allenamento-white-un242a0mk-a12.html?size=42,court 96,scarpe da allenamento,white
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,CHARGED PURSUIT 4 - Scarpe da corsa su strada - castlerock/anthracite/blaze orange,69.99,69.99,https://www.zalando.it/under-armour-ua-charged-pursuit-4-scarpe-da-corsa-su-strada-castlerockanthraciteblaze-orange-un242a0nb-c11.html?size=42,charged pursuit 4,scarpe da corsa su strada,castlerock/anthracite/blaze orange
Scarpe Sportive,42.0,uomo,MIZUNO,WAVE INSPIRE 21 - Scarpe da corsa su strada - black/silver/metallic gray,159.99,159.99,https://www.zalando.it/mizuno-wave-inspire-21-scarpe-da-corsa-su-strada-blacksilvermetallic-gray-m2742a0l1-q11.html?size=42,wave inspire 21,scarpe da corsa su strada,black/silver/metallic gray
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,CHARGED PURSUIT 4 - Scarpe da corsa su strada - red,70.0,70.0,https://www.zalando.it/under-armour-scarpe-da-corsa-su-strada-red-un242a0os-g11.html?size=42,charged pursuit 4,scarpe da corsa su strada,red
Scarpe Sportive,42.0,uomo,PUMA,ELIMINATE NITRO SQD - Scarpe da pallamano - parisian night/white/glowing red/dark crimson,135.99,159.99,https://www.zalando.it/puma-eliminate-nitro-sqd-scarpe-da-pallamano-parisian-nightwhiteglowing-reddark-crimson-pu142a1xf-k11.html?size=42,eliminate nitro sqd,scarpe da pallamano,parisian night/white/glowing red/dark crimson
Scarpe Sportive,42.0,uomo,ASICS,GT-1000 13 - Scarpe da corsa su strada - indigo blue white,130.0,130.0,https://www.zalando.it/asics-scarpe-da-corsa-su-strada-indigo-blue-white-as142a172-k12.html?size=42,gt 1000 13,scarpe da corsa su strada,indigo blue white
Scarpe Sportive,42.0,uomo,PUMA,ULTRA 5 ULTIMATE FOREVER - Scarpe da calcetto con tacchetti - white/pure magenta/feather gray/black,229.95,229.95,https://www.zalando.it/puma-ultra-5-ultimate-forever-scarpe-da-calcetto-con-tacchetti-whitepure-magentafeather-grayblack-pu142a1wr-a11.html?size=42,ultra 5 ultimate forever,scarpe da calcetto con tacchetti,white/pure magenta/feather gray/black
Scarpe Sportive,42.0,uomo,JOMA,AGUILA - Scarpe da calcetto con tacchetti - white,41.99,41.99,https://www.zalando.it/joma-aguila-scarpe-da-calcetto-con-tacchetti-white-j3342a0m6-a11.html?size=42,aguila,scarpe da calcetto con tacchetti,white
Scarpe Sportive,42.0,uomo,PUMA,FUTURE 8 MATCH MG - Scarpe da calcetto con tacchetti - black/white/glowing red,50.99,84.99,https://www.zalando.it/puma-future-8-match-mg-scarpe-da-calcetto-con-tacchetti-blackwhiteglowing-red-pu142a1x3-q11.html?size=42,future 8 match mg,scarpe da calcetto con tacchetti,black/white/glowing red
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,CHARGED ROGUE 5 - Scarpe da corsa su strada - white/black,84.99,84.99,https://www.zalando.it/under-armour-charged-rogue-5-scarpe-da-corsa-su-strada-whiteblack-un242a0ne-a11.html?size=42,charged rogue 5,scarpe da corsa su strada,white/black
Scarpe Sportive,42.0,uomo,JOMA,LIGA - Scarpe da calcetto con tacchetti - white,54.99,54.99,https://www.zalando.it/joma-liga-scarpe-da-calcetto-con-tacchetti-white-j3342a0ll-a11.html?size=42,liga,scarpe da calcetto con tacchetti,white
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,VELOCITI 4 - Scarpe da corsa su strada - halo gray,130.0,130.0,https://www.zalando.it/under-armour-scarpe-da-corsa-su-strada-halo-gray-un242a0o5-c12.html?size=42,velociti 4,scarpe da corsa su strada,halo gray
Scarpe Sportive,42.0,uomo,PUMA,FUTURE 8 MATCH MXSG - Scarpe da calcio con tacchetti - black/silver/fluo green,61.99,94.99,https://www.zalando.it/puma-future-8-match-mxsg-scarpe-da-calcio-con-tacchetti-blacksilverfluo-green-pu142a1w7-q11.html?size=42,future 8 match mxsg,scarpe da calcio con tacchetti,black/silver/fluo green
Scarpe Sportive,42.0,uomo,ASICS,GT-1000 13 - Scarpe da corsa su strada - illusion blue white,130.0,130.0,https://www.zalando.it/asics-scarpe-da-corsa-su-strada-illusion-blue-white-as142a172-k11.html?size=42,gt 1000 13,scarpe da corsa su strada,illusion blue white
Scarpe Sportive,42.0,uomo,PUMA,KING PRO - Scarpe da calcetto con tacchetti - black/white,77.0,110.0,https://www.zalando.it/puma-king-pro-scarpe-da-calcetto-con-tacchetti-blackwhite-pu142a1he-q11.html?size=42,king pro,scarpe da calcetto con tacchetti,black/white
Scarpe Sportive,42.0,uomo,NEW BALANCE,MINIMUS - Scarpe da trail running - orange black,140.0,140.0,https://www.zalando.it/new-balance-minimus-scarpe-da-trail-running-orange-black-ne242a0ps-h11.html?size=42,minimus,scarpe da trail running,orange black
Scarpe Sportive,42.0,uomo,ASICS,SOLUTION SPEED 3 - Scarpe da tennis per tutte le superfici - white/greyish purple,119.99,149.99,https://www.zalando.it/asics-solution-speed-3-scarpe-da-tennis-per-tutte-le-superfici-whitegreyish-purple-as142a13y-a13.html?size=42,solution speed 3,scarpe da tennis per tutte le superfici,white/greyish purple
Scarpe Sportive,42.0,uomo,PUMA,IGNITE ELEVATE 25 - Scarpe da golf - white/deep navy,149.99,149.99,https://www.zalando.it/puma-golf-ignite-elevate-25-scarpe-da-golf-whitedeep-navy-pu542a03y-a11.html?size=42,ignite elevate 25,scarpe da golf,white/deep navy
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,CURRY SPLASH - Scarpe da basket - black/gray void/white,109.99,109.99,https://www.zalando.it/under-armour-curry-splash-scarpe-da-basket-blackgray-voidwhite-un242a0nl-q11.html?size=42,curry splash,scarpe da basket,black/gray void/white
Scarpe Sportive,42.0,uomo,ASICS,GEL-RESOLUTION X - Scarpe da tennis per tutte le superfici - white/black,159.99,159.99,https://www.zalando.it/asics-gel-resolution-x-scarpe-da-tennis-per-tutte-le-superfici-whiteblack-as142a178-a11.html?size=42,gel resolution x,scarpe da tennis per tutte le superfici,white/black
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,INFINITE PRO 2 - Scarpe da camminata - black,130.0,130.0,https://www.zalando.it/under-armour-scarpe-da-camminata-black-un242a0ou-q11.html?size=42,infinite pro 2,scarpe da camminata,black
Scarpe Sportive,42.0,uomo,PUMA,FUTURE 8 MATCH LOW - Scarpe da calcetto con tacchetti - black/white/glowing red,50.99,84.99,https://www.zalando.it/puma-future-8-match-low-scarpe-da-calcetto-con-tacchetti-blackwhiteglowing-red-pu142a1x2-q11.html?size=42,future 8 match low,scarpe da calcetto con tacchetti,black/white/glowing red
Scarpe Sportive,42.0,uomo,ASICS,GEL-RESOLUTION X CLAY - da tennis per terra battuta - black shocking orange,160.0,160.0,https://www.zalando.it/asics-sneakers-basse-black-shocking-orange-as112p005-q11.html?size=42,gel resolution x clay,da tennis per terra battuta,black shocking orange
Scarpe Sportive,42.0,uomo,PUMA,FUTURE 7 ULTIMATE FG/AG - Scarpe da calcetto con tacchetti - gray skies/white/fizzy apple,184.0,230.0,https://www.zalando.it/puma-future-7-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-gray-skieswhitefizzy-apple-pu142a1tf-k12.html?size=42,future 7 ultimate fg/ag,scarpe da calcetto con tacchetti,gray skies/white/fizzy apple
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,CHARGED BANDIT TR 3 - Scarpe da corsa su strada - black/orange blast,89.99,89.99,https://www.zalando.it/under-armour-bandit-3-scarpe-running-neutre-blackorange-blast-un242a0lm-q11.html?size=42,charged bandit tr 3,scarpe da corsa su strada,black/orange blast
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,INFINITE ELITE 2 - Scarpe da corsa su strada - white,160.0,160.0,https://www.zalando.it/under-armour-infinite-elite-scarpe-da-corsa-su-strada-white-un242a0n9-a11.html?size=42,infinite elite 2,scarpe da corsa su strada,white
Scarpe Sportive,42.0,uomo,PUMA,ULTRA 5 PRO FG/AG - Scarpe da calcetto con tacchetti - white white,117.56,139.95,https://www.zalando.it/puma-ultra-5-pro-scarpe-da-calcetto-con-tacchetti-white-white-pu142a1th-a11.html?size=42,ultra 5 pro fg/ag,scarpe da calcetto con tacchetti,white white
Scarpe Sportive,42.0,uomo,ASICS,SOLUTION SPEED - da tennis per terra battuta - weiss schwarz,126.99,149.99,https://www.zalando.it/asics-solution-speed-da-tennis-per-terra-battuta-weiss-schwarz-as142a16q-a11.html?size=42,solution speed,da tennis per terra battuta,weiss schwarz
Scarpe Sportive,42.0,uomo,PUMA,ALL-PRO NITRO - Scarpe da basket - rose gold/orange alert,91.0,130.0,https://www.zalando.it/puma-all-pro-nitro-scarpe-da-basket-rose-goldorange-alert-pu142a1qv-f11.html?size=42,all pro nitro,scarpe da basket,rose gold/orange alert
Scarpe Sportive,42.0,uomo,PUMA,SCUDERIA FERRARI HP NEO CAT 3.0 - Scarpe da allenamento - white silver,69.95,100.0,https://www.zalando.it/puma-sneakers-basse-white-silver-pu144a0dx-a11.html?size=42,scuderia ferrari hp neo cat 3.0,scarpe da allenamento,white silver
Scarpe Sportive,42.0,uomo,PUMA,SNEAKER - Scarpe da corsa su strada - blue crystal black,129.99,129.99,https://www.zalando.it/puma-scarpe-da-corsa-su-strada-blue-crystal-black-pu112o0oh-k13.html?size=42,sneaker,scarpe da corsa su strada,blue crystal black
Scarpe Sportive,42.0,uomo,JOMA,MUNDIAL - Scarpe da calcetto con tacchetti - coral,59.99,59.99,https://www.zalando.it/joma-mundial-scarpe-da-calcetto-con-tacchetti-coral-j3342a0ky-h11.html?size=42,mundial,scarpe da calcetto con tacchetti,coral
Scarpe Sportive,42.0,uomo,UNDER ARMOUR,SHADOW ELITE - Scarpe da calcetto con tacchetti - black/ares red/metallic gun metal,229.95,229.95,https://www.zalando.it/under-armour-shadow-elite-3-fg-scarpe-da-calcetto-con-tacchetti-blackares-redmetallic-gun-metal-un242a0na-q11.html?size=42,shadow elite,scarpe da calcetto con tacchetti,black/ares red/metallic gun metal
Scarpe Sportive,42.0,uomo,PUMA,FUTURE 8 MATCH CREATIVITY - Scarpe da calcetto con tacchetti - orange poppy/black/poison pink,94.99,94.99,https://www.zalando.it/puma-future-8-match-creativity-scarpe-da-calcetto-con-tacchetti-orange-poppyblackpoison-pink-pu142a1x7-h11.html?size=42,future 8 match creativity,scarpe da calcetto con tacchetti,orange poppy/black/poison pink
Scarpe Sportive,42.0,uomo,MIZUNO,MORELIA NEO IV PRO MIX - Scarpe da calcetto con tacchetti - white/neon green/cool gray 3c,125.99,139.99,https://www.zalando.it/mizuno-morelia-neo-iv-pro-mix-scarpe-da-calcetto-con-tacchetti-whiteneon-greencool-gray-3c-m2742a0jq-a11.html?size=42,morelia neo iv pro mix,scarpe da calcetto con tacchetti,white/neon green/cool gray 3c
Scarpe Sportive,42.0,uomo,PUMA,AVANT - Scarpe da golf - white/deep navy/speed blue,179.99,179.99,https://www.zalando.it/puma-golf-avant-scarpe-da-golf-whitedeep-navyspeed-blue-pu542a03q-a11.html?size=42,avant,scarpe da golf,white/deep navy/speed blue
Scarpe Sportive,42.0,uomo,PUMA,ELECTRIFY NITRO™ 4  - Scarpe da corsa su strada - blue crystal yellow alert,100.0,100.0,https://www.zalando.it/puma-electrify-scarpe-da-corsa-su-strada-blue-crystal-yellow-alert-pu142a23a-k11.html?size=42,electrify nitro™ 4,scarpe da corsa su strada,blue crystal yellow alert
Scarpe Sportive,42.0,uomo,ASICS,3 NOVAK - TENNIS - Scarpe da tennis per tutte le superfici - white electric red,190.0,190.0,https://www.zalando.it/asics-scarpe-da-tennis-per-tutte-le-superfici-white-electric-red-as142a1co-a11.html?size=42,3 novak,scarpe da tennis per tutte le superfici,scarpe da tennis per tutte le superfici
Scarpe Sportive,42.0,uomo,ASICS,3 NOVAK - TENNIS - Scarpe da tennis per tutte le superfici - white electric red,190.0,190.0,https://www.zalando.it/asics-scarpe-da-tennis-per-tutte-le-superfici-white-electric-red-as142a1co-a11.html?size=42,3 novak,scarpe da tennis per tutte le superfici,white electric red
Scarpe Sportive,42.0,uomo,MIZUNO,WAVE LIGHTNING NEO 3 - Scarpe da pallavolo - mint/black/blue,161.99,179.99,https://www.zalando.it/mizuno-wave-lightning-neo-3-scarpe-da-pallavolo-mintblackblue-m2744a00n-m11.html?size=42,wave lightning neo 3,scarpe da pallavolo,mint/black/blue
Scarpe Sportive,42.0,uomo,MIZUNO,WAVE SKYRISE 6 - Scarpe da corsa su strada - light grey/black/blue,149.99,149.99,https://www.zalando.it/mizuno-wave-skyrise-6-scarpe-da-corsa-su-strada-light-greyblackblue-m2742a0l5-c11.html?size=42,wave skyrise 6,scarpe da corsa su strada,light grey/black/blue
Scarpe Sportive,42.0,uomo,ASICS,GEL-TACTIC 12 - Scarpe da pallavolo - midnight/white,98.99,109.99,https://www.zalando.it/asics-gel-tactic-12-scarpe-da-pallavolo-midnightwhite-as142a10q-k13.html?size=42,gel tactic 12,scarpe da pallavolo,midnight/white
